Sample_ID,Prop_EcM_OTUs_unassigned,Prop_EcM_OTUs_assigned,Latitude,Longitude,Biome,Continent,Country,Year_of_sampling
GF05025986S,0.506944444,0.493055556,46.69,9.67,forest,Europe,Switzerland,2015
GF05026001S,0.509090909,0.490909091,47.12,9.07,grassland,Europe,Switzerland,2015
GF05026007S,0.589473684,0.410526316,47.01,6.66,grassland,Europe,Switzerland,2015
GF05026009S,0.4375,0.5625,46.33,6.9,cropland,Europe,Switzerland,2016
GF05026015S,0.294117647,0.705882353,46.87,6.97,cropland,Europe,Switzerland,2013
GF05026018S,0.462686567,0.537313433,46.69,9.67,forest,Europe,Switzerland,2012
GF05026025S,0.454545455,0.545454545,47.05,7.48,cropland,Europe,Switzerland,2012
GF05026039S,0.584415584,0.415584416,47.04,8.71,forest,Europe,Switzerland,2015
GF05026042S,0.470588235,0.529411765,47.74,8.51,cropland,Europe,Switzerland,2014
GF05026048S,0.5625,0.4375,47.04,8.71,forest,Europe,Switzerland,2015
GF05026057S,0.384615385,0.615384615,45.85,9,cropland,Europe,Switzerland,2014
GF05026066S,0.525423729,0.474576271,46.29,7.87,forest,Europe,Switzerland,2014
GF05026068S,0.452380952,0.547619048,45.85,9,cropland,Europe,Switzerland,2014
GF05026076S,0.523809524,0.476190476,47.08,8.36,grassland,Europe,Switzerland,2015
GF05026080S,0.544217687,0.455782313,46.82,9.86,forest,Europe,Switzerland,2015
GF05026097S,0.535714286,0.464285714,47.12,9.07,grassland,Europe,Switzerland,2013
GF05026099S,0.450704225,0.549295775,47.48,8.91,grassland,Europe,Switzerland,2014
GF05026100S,0.547619048,0.452380952,46.82,9.86,forest,Europe,Switzerland,2015
GF05026127S,0.558441558,0.441558442,47.04,8.71,forest,Europe,Switzerland,2015
GF05026138S,0.437956204,0.562043796,46.69,9.67,forest,Europe,Switzerland,2012
GF05026149S,0.482758621,0.517241379,46.87,8.76,grassland,Europe,Switzerland,2014
GF05026151S,0.5,0.5,46.62,7.96,grassland,Europe,Switzerland,2014
GF05026170S,0.35,0.65,47.59,9.22,cropland,Europe,Switzerland,2014
GF05026172S,0.44516129,0.55483871,46.82,9.86,forest,Europe,Switzerland,2014
GF05026191S,0.56122449,0.43877551,47.08,8.36,grassland,Europe,Switzerland,2015
GF05026209S,0.45112782,0.54887218,47.48,8.91,grassland,Europe,Switzerland,2014
GF05026214S,0.5,0.5,45.08,5.85,forest,Europe,France,2018
GF05026216S,0.461538462,0.538461538,45.08,5.85,forest,Europe,France,2018
GF05026217S,0.387096774,0.612903226,45.08,5.85,forest,Europe,France,2018
GF05026218S,0.348837209,0.651162791,45.08,5.85,forest,Europe,France,2018
GF05026219S,0.388888889,0.611111111,45.08,5.85,forest,Europe,France,2018
GF05026220S,0.475,0.525,45.08,5.85,forest,Europe,France,2018
GF05026221S,0.519230769,0.480769231,45.08,5.85,forest,Europe,France,2018
GF05026222S,0.428571429,0.571428571,45.08,5.85,forest,Europe,France,2018
GF05026223S,0.452380952,0.547619048,45.08,5.85,forest,Europe,France,2018
GF05026224S,0.379310345,0.620689655,45.09,5.86,forest,Europe,France,2018
GF05026225S,0.378378378,0.621621622,45.09,5.86,forest,Europe,France,2018
GF05026227S,0.482758621,0.517241379,45.09,5.86,forest,Europe,France,2018
GF05026229S,0.352941176,0.647058824,45.09,5.86,forest,Europe,France,2018
GF05026233S,0.319148936,0.680851064,45.09,5.86,forest,Europe,France,2018
GF05026234S,0.678571429,0.321428571,45.1,5.89,forest,Europe,France,2018
GF05026235S,0.5,0.5,45.1,5.89,forest,Europe,France,2018
GF05026239S,0.443037975,0.556962025,45.1,5.89,forest,Europe,France,2018
GF05026242S,0.529411765,0.470588235,45.1,5.89,forest,Europe,France,2018
GF05026243S,0.317460317,0.682539683,45.1,5.89,forest,Europe,France,2018
GF05026247S,0.446153846,0.553846154,45.1,5.89,forest,Europe,France,2018
GF05026248S,0.5,0.5,45.1,5.89,forest,Europe,France,2018
GF05026256S,0.6,0.4,45.11,5.9,forest,Europe,France,2018
GF05026258S,0.4,0.6,45.11,5.9,forest,Europe,France,2018
GF05026259S,0.482758621,0.517241379,45.11,5.9,forest,Europe,France,2018
GF05026260S,0.666666667,0.333333333,45.11,5.9,forest,Europe,France,2018
GF05026261S,0.4375,0.5625,45.11,5.9,forest,Europe,France,2018
GF05026262S,0.380952381,0.619047619,45.11,5.9,forest,Europe,France,2018
GF05026263S,0.6,0.4,45.11,5.9,forest,Europe,France,2018
GF05026265S,0.677419355,0.322580645,45.12,5.92,forest,Europe,France,2018
GF05026268S,0.541666667,0.458333333,45.12,5.92,forest,Europe,France,2018
GF05026272S,0.619047619,0.380952381,45.12,5.92,forest,Europe,France,2018
GF05026281S,0.333333333,0.666666667,45.13,5.93,forest,Europe,France,2018
GF05026283S,0.8,0.2,45.13,5.93,forest,Europe,France,2018
GF05026284S,0.384615385,0.615384615,45.08,5.85,forest,Europe,France,2018
GF05026285S,0.386363636,0.613636364,45.08,5.85,forest,Europe,France,2018
GF05026287S,0.434782609,0.565217391,45.08,5.85,forest,Europe,France,2018
GF05026289S,0.41509434,0.58490566,45.08,5.85,forest,Europe,France,2018
GF05026290S,0.366666667,0.633333333,45.08,5.85,forest,Europe,France,2018
GF05026291S,0.454545455,0.545454545,45.08,5.85,forest,Europe,France,2018
GF05026293S,0.358490566,0.641509434,45.08,5.85,forest,Europe,France,2018
GF05026294S,0.522727273,0.477272727,45.09,5.86,forest,Europe,France,2018
GF05026295S,0.528301887,0.471698113,45.09,5.86,forest,Europe,France,2018
GF05026296S,0.375,0.625,45.09,5.86,forest,Europe,France,2018
GF05026297S,0.420289855,0.579710145,45.09,5.86,forest,Europe,France,2018
GF05026299S,0.423076923,0.576923077,45.09,5.86,forest,Europe,France,2018
GF05026301S,0.486486486,0.513513514,45.09,5.86,forest,Europe,France,2018
GF05026302S,0.40625,0.59375,45.09,5.86,forest,Europe,France,2018
GF05026304S,0.488888889,0.511111111,45.1,5.89,forest,Europe,France,2018
GF05026305S,0.342857143,0.657142857,45.1,5.89,forest,Europe,France,2018
GF05026306S,0.743589744,0.256410256,45.1,5.89,forest,Europe,France,2018
GF05026309S,0.462962963,0.537037037,45.1,5.89,forest,Europe,France,2018
GF05026310S,0.571428571,0.428571429,45.1,5.89,forest,Europe,France,2018
GF05026312S,0.52173913,0.47826087,45.1,5.89,forest,Europe,France,2018
GF05026313S,0.3125,0.6875,45.1,5.89,forest,Europe,France,2018
GF05026315S,0.375,0.625,45.1,5.89,forest,Europe,France,2018
GF05026316S,0.458333333,0.541666667,45.1,5.89,forest,Europe,France,2018
GF05026317S,0.394736842,0.605263158,45.1,5.89,forest,Europe,France,2018
GF05026318S,0.568181818,0.431818182,45.1,5.89,forest,Europe,France,2018
GF05026323S,0.581395349,0.418604651,45.11,5.9,forest,Europe,France,2018
GF05026324S,0.545454545,0.454545455,45.11,5.9,forest,Europe,France,2018
GF05026326S,0.588235294,0.411764706,45.11,5.9,forest,Europe,France,2018
GF05026327S,0.612903226,0.387096774,45.11,5.9,forest,Europe,France,2018
GF05026329S,0.421052632,0.578947368,45.11,5.9,forest,Europe,France,2018
GF05026330S,0.36,0.64,45.11,5.9,forest,Europe,France,2018
GF05026332S,0.413793103,0.586206897,45.11,5.9,forest,Europe,France,2018
GF05026335S,0.615384615,0.384615385,45.12,5.92,forest,Europe,France,2018
GF05026338S,0.481481481,0.518518519,45.12,5.92,forest,Europe,France,2018
GF05026339S,0.481481481,0.518518519,45.12,5.92,forest,Europe,France,2018
GF05026340S,0.857142857,0.142857143,45.12,5.92,forest,Europe,France,2018
GF05026814S,0.6,0.4,38.3666667,-2.333333333,forest,Europe,Spain,2015
GF05026816S,0.595238095,0.404761905,38.3666667,-2.333333333,forest,Europe,Spain,2015
GF05026840S,0.515151515,0.484848485,48.38,9.35,forest,Europe,Germany,2017
GF05026858S,0.293103448,0.706896552,48.49,9.32,forest,Europe,Germany,2017
GF05026860S,0.442622951,0.557377049,48.37,9.25,forest,Europe,Germany,2017
GF05026864S,0.536585366,0.463414634,48.38,9.34,forest,Europe,Germany,2017
GF05026894S,0.516778523,0.483221477,48.38,9.36,forest,Europe,Germany,2017
GF05026896S,0.62244898,0.37755102,48.37,9.37,forest,Europe,Germany,2017
GF05026902S,0.582781457,0.417218543,48.39,9.49,forest,Europe,Germany,2017
GF05026904S,0.539325843,0.460674157,48.39,9.5,forest,Europe,Germany,2017
GF05026926S,0.6125,0.3875,48.39,9.5,forest,Europe,Germany,2017
GF05026956S,0.613636364,0.386363636,48.38,9.39,forest,Europe,Germany,2017
GF05026958S,0.340425532,0.659574468,48.49,9.32,forest,Europe,Germany,2017
GF05026960S,0.44,0.56,48.37,9.25,forest,Europe,Germany,2017
GF05026962S,0.555555556,0.444444444,48.38,9.4,forest,Europe,Germany,2017
GF05026964S,0.470588235,0.529411765,48.38,9.34,forest,Europe,Germany,2017
GF05026992S,0.644444444,0.355555556,48.49,9.31,forest,Europe,Germany,2017
GF05026994S,0.375,0.625,48.38,9.36,forest,Europe,Germany,2017
GF05026998S,0.59375,0.40625,48.38,9.26,forest,Europe,Germany,2017
GF05027000S,0.632911392,0.367088608,48.41,9.37,forest,Europe,Germany,2017
GF05027002S,0.494736842,0.505263158,48.39,9.49,forest,Europe,Germany,2017
GF05027004S,0.578947368,0.421052632,48.39,9.5,forest,Europe,Germany,2017
GF05027012S,0.477272727,0.522727273,48.38,9.45,forest,Europe,Germany,2017
GF05027016S,0.543859649,0.456140351,48.5,9.35,forest,Europe,Germany,2017
GF05027028S,0.694444444,0.305555556,48.39,9.36,forest,Europe,Germany,2017
GF05027030S,0.43902439,0.56097561,48.42,9.41,forest,Europe,Germany,2017
GF05027034S,0.541666667,0.458333333,48.45,9.48,forest,Europe,Germany,2017
GF05027040S,0.506849315,0.493150685,51.27,10.31,forest,Europe,Germany,2017
GF05027060S,0.636363636,0.363636364,51.24,10.31,forest,Europe,Germany,2017
GF05027136S,0.518072289,0.481927711,51.21,10.37,forest,Europe,Germany,2017
GF05027138S,0.394736842,0.605263158,51.19,10.32,forest,Europe,Germany,2017
GF05027140S,0.416666667,0.583333333,51.27,10.31,forest,Europe,Germany,2017
GF05027142S,0.307692308,0.692307692,51.37,10.53,forest,Europe,Germany,2017
GF05027160S,0.5,0.5,51.24,10.31,forest,Europe,Germany,2017
GF05027174S,0.508474576,0.491525424,51.33,10.36,forest,Europe,Germany,2017
GF05027176S,0.435897436,0.564102564,51.19,10.32,forest,Europe,Germany,2017
GF05027192S,0.238095238,0.761904762,51.13,10.38,forest,Europe,Germany,2017
GF05027202S,0.564705882,0.435294118,51.08,10.45,forest,Europe,Germany,2017
GF05027224S,0.5,0.5,51.36,10.26,forest,Europe,Germany,2017
GF05027236S,0.639175258,0.360824742,51.21,10.37,forest,Europe,Germany,2017
GF05027258S,0.522727273,0.477272727,53.09,13.63,forest,Europe,Germany,2017
GF05029466S,0.4,0.6,46.5823,6.094,forest,Europe,France,2018
GF05029469S,0.388888889,0.611111111,46.5823,6.094,forest,Europe,France,2018
GF05029914S,0,1,57.2908,13.9612,forest,Europe,Sweden,2018
GF05031241S,0.736842105,0.263157895,66.05324,23.61485,woodland,Europe,Sweden,2018
GF05031244S,0.558823529,0.441176471,63.43082,13.80813,woodland,Europe,Sweden,2018
GF05031268S,0.24,0.76,56.37349,15.13123,woodland,Europe,Sweden,2018
GF05031293S,0.395348837,0.604651163,61.40154,26.61309,woodland,Europe,Finland,2018
GF05031306S,0.304347826,0.695652174,60.57378,22.68116,woodland,Europe,Finland,2018
GF05031315S,0.451612903,0.548387097,63.22396,25.8507,woodland,Europe,Finland,2018
GF05031321S,0.355555556,0.644444444,62.50006,22.61731,woodland,Europe,Finland,2018
GF05031339S,0.406779661,0.593220339,60.13896,16.88701,woodland,Europe,Sweden,2018
GF05031362S,0.27027027,0.72972973,61.51776,15.00322,woodland,Europe,Sweden,2018
GF05031367S,0.235294118,0.764705882,47.41617,25.34075,woodland,Europe,Romania,2018
GF05031376S,0.25,0.75,59.95202,13.6968,woodland,Europe,Sweden,2018
GF05031403S,0.217391304,0.782608696,57.10833,15.23114,woodland,Europe,Sweden,2018
GF05031405S,0.857142857,0.142857143,59.32139,15.35088,cropland,Europe,Sweden,2018
GF05031406S,0.517241379,0.482758621,46.24022,14.00395,woodland,Europe,Slovenia,2018
GF05031437S,0.452380952,0.547619048,63.52851,14.22146,woodland,Europe,Sweden,2018
GF05031471S,0.485714286,0.514285714,62.25921,30.52627,woodland,Europe,Finland,2018
GF05031473S,0.259259259,0.740740741,58.88659,17.33659,woodland,Europe,Sweden,2018
GF05031477S,0.333333333,0.666666667,61.30605,27.71833,woodland,Europe,Finland,2018
GF05031495S,0.472222222,0.527777778,61.40095,25.11335,woodland,Europe,Finland,2018
GF05031505S,0.357142857,0.642857143,61.81292,23.14649,woodland,Europe,Finland,2018
GF05031562S,0.296296296,0.703703704,62.1432,22.50901,woodland,Europe,Finland,2018
GF05031571S,0.466666667,0.533333333,64.09108,29.01029,woodland,Europe,Finland,2018
GF05031583S,0.444444444,0.555555556,64.07805,18.85048,woodland,Europe,Sweden,2018
GF05031604S,0.550561798,0.449438202,60.8597,15.23325,woodland,Europe,Sweden,2018
GF05031621S,0.5625,0.4375,65.19093,20.62932,woodland,Europe,Sweden,2018
GF05031626S,0.291666667,0.708333333,61.22123,15.70147,woodland,Europe,Sweden,2018
GF05031633S,0.269230769,0.730769231,65.03886,26.39396,woodland,Europe,Finland,2018
GF05031639S,0.206896552,0.793103448,65.00051,21.28136,woodland,Europe,Sweden,2018
GF05031646S,0.508474576,0.491525424,65.47283,27.90998,woodland,Europe,Finland,2018
GF05031649S,0.515151515,0.484848485,48.95454,14.19316,woodland,Europe,Czech Republic,2018
GF05031668S,0.307692308,0.692307692,64.02219,24.50017,woodland,Europe,Finland,2018
GF05031699S,0.619047619,0.380952381,62.57164,28.31015,woodland,Europe,Finland,2018
GF05031709S,0.447368421,0.552631579,57.82181,16.24357,woodland,Europe,Sweden,2018
GF05031713S,0.368421053,0.631578947,62.34153,26.97195,woodland,Europe,Finland,2018
GF05031723S,0.4,0.6,61.33663,26.69409,woodland,Europe,Finland,2018
GF05031774S,0.393939394,0.606060606,60.03984,18.38026,woodland,Europe,Sweden,2018
GF05031806S,0.36,0.64,57.48703,14.21592,woodland,Europe,Sweden,2018
GF05031816S,0.492063492,0.507936508,66.31296,21.09295,woodland,Europe,Sweden,2018
GF05031817S,0.438356164,0.561643836,60.29116,17.09979,woodland,Europe,Sweden,2018
GF05031821S,0.676470588,0.323529412,64.78831,19.1624,woodland,Europe,Sweden,2018
GF05031825S,0.576923077,0.423076923,41.97487,23.82799,woodland,Europe,Bulgaria,2018
GF05031827S,0.576923077,0.423076923,59.51812,15.84138,woodland,Europe,Sweden,2018
GF05031832S,0.596153846,0.403846154,61.75251,16.40364,woodland,Europe,Sweden,2018
GF05031834S,0.714285714,0.285714286,41.6934,24.76503,woodland,Europe,Bulgaria,2018
GF05031835S,0.52173913,0.47826087,61.56799,16.06495,woodland,Europe,Sweden,2018
GF05031839S,0.25,0.75,47.3567,22.86444,grassland,Europe,Romania,2018
GF05031849S,0.405405405,0.594594595,57.21175,27.03187,woodland,Europe,Latvia,2018
GF05031864S,0.519230769,0.480769231,66.21855,23.16193,woodland,Europe,Sweden,2018
GF05031881S,0.272727273,0.727272727,64.92356,27.9788,woodland,Europe,Finland,2018
GF05031882S,0.4375,0.5625,57.87586,15.84721,woodland,Europe,Sweden,2018
GF05031887S,0.451612903,0.548387097,64.88732,26.77897,woodland,Europe,Finland,2018
GF05031892S,0.466666667,0.533333333,48.97882,20.43284,woodland,Europe,Slovakia,2018
GF05031911S,0.508196721,0.491803279,46.62452,6.15005,woodland,Europe,France,2018
GF05031918S,0.361702128,0.638297872,58.18312,16.61287,woodland,Europe,Sweden,2018
GF05031920S,0.5,0.5,67.03486,23.08536,woodland,Europe,Sweden,2018
GF05031930S,0.530612245,0.469387755,61.32058,22.71377,woodland,Europe,Finland,2018
GF05031936S,0.441860465,0.558139535,62.87358,28.58072,woodland,Europe,Finland,2018
GF05031942S,0.31372549,0.68627451,63.58151,18.29482,woodland,Europe,Sweden,2018
GF05031948S,0.277777778,0.722222222,62.10236,26.95638,woodland,Europe,Finland,2018
GF05031951S,0.294117647,0.705882353,62.31094,24.10798,woodland,Europe,Finland,2018
GF05031963S,0.24,0.76,58.7981,16.20733,woodland,Europe,Sweden,2018
GF05031972S,0.367346939,0.632653061,63.17338,29.31069,woodland,Europe,Finland,2018
GF05031986S,0.545454545,0.454545455,48.55431,14.29521,woodland,Europe,Austria,2018
GF05031990S,0.359375,0.640625,60.87505,25.88403,woodland,Europe,Finland,2018
GF05031991S,0.5,0.5,47.97822,13.22754,grassland,Europe,Austria,2018
GF05031993S,0.37254902,0.62745098,56.00398,25.53424,woodland,Europe,Lithuania,2018
GF05032003S,0.431034483,0.568965517,62.73292,26.95459,woodland,Europe,Finland,2018
GF05032012S,0.368421053,0.631578947,58.53671,15.57673,woodland,Europe,Sweden,2018
GF05032015S,0.476190476,0.523809524,57.12513,21.68759,woodland,Europe,Latvia,2018
GF05032037S,0.352112676,0.647887324,59.91502,12.97864,woodland,Europe,Sweden,2018
GF05032039S,0.390243902,0.609756098,60.42827,14.07612,woodland,Europe,Sweden,2018
GF05032043S,0.315789474,0.684210526,63.40089,30.42647,woodland,Europe,Finland,2018
GF05032052S,0.368421053,0.631578947,63.74577,15.38418,woodland,Europe,Sweden,2018
GF05032058S,0.485294118,0.514705882,60.42136,16.25425,woodland,Europe,Sweden,2018
GF05032059S,0.3,0.7,64.21808,15.84358,woodland,Europe,Sweden,2018
GF05032062S,0.459459459,0.540540541,66.07974,22.33055,woodland,Europe,Sweden,2018
GF05032067S,0.255319149,0.744680851,59.75891,13.49811,woodland,Europe,Sweden,2018
GF05032086S,0.644067797,0.355932203,67.6424,21.23017,woodland,Europe,Sweden,2018
GF05032091S,0.375,0.625,57.31827,14.928,woodland,Europe,Sweden,2018
GF05032100S,0.321428571,0.678571429,46.24261,15.56198,woodland,Europe,Slovenia,2018
GF05032124S,0.341463415,0.658536585,65.00587,16.56126,woodland,Europe,Sweden,2018
GF04009089S,0.8,0.2,24.533,101.016,forest,Asia,China,2015
GF04009730S,0.842105263,0.157894737,21.61,101.57,forest,Asia,China,2017
GF04009828S,0.817391304,0.182608696,21.61,101.57,forest,Asia,China,2017
GF04009978S,0.714285714,0.285714286,24.533,101.016,forest,Asia,China,2015
GF04010027S,0.842105263,0.157894737,21.61,101.57,forest,Asia,China,2017
GF04010333S,0.615384615,0.384615385,24.533,101.016,forest,Asia,China,2015
GF04010479S,0.846153846,0.153846154,24.533,101.016,forest,Asia,China,2015
GF04011195S,0.857142857,0.142857143,24.533,101.016,forest,Asia,China,2015
GF04011324S,0.705882353,0.294117647,24.533,101.016,forest,Asia,China,2015
GF04011356S,0.790697674,0.209302326,24.533,101.016,forest,Asia,China,2015
GF04011357S,0.653846154,0.346153846,24.533,101.016,forest,Asia,China,2015
GF04011487S,0.641025641,0.358974359,24.533,101.016,forest,Asia,China,2015
GF04011701S,0.742857143,0.257142857,24.533,101.016,forest,Asia,China,2015
GF04011856S,0.55,0.45,24.533,101.016,forest,Asia,China,2015
GF04011863S,0.79245283,0.20754717,24.533,101.016,forest,Asia,China,2015
GF04012041S,0.717948718,0.282051282,24.533,101.016,forest,Asia,China,2015
GF04012065S,0.653846154,0.346153846,24.533,101.016,forest,Asia,China,2015
GF04012093S,0.788888889,0.211111111,24.533,101.016,forest,Asia,China,2015
GF04012296S,0.625,0.375,24.533,101.016,forest,Asia,China,2015
GF04012483S,0.754385965,0.245614035,24.533,101.016,forest,Asia,China,2015
GF04012932S,0.843137255,0.156862745,24.533,101.016,forest,Asia,China,2015
GF04012933S,0.787878788,0.212121212,24.533,101.016,forest,Asia,China,2015
GF04012970S,0.835820896,0.164179104,21.61,101.57,forest,Asia,China,2017
GF04013093S,0.789473684,0.210526316,24.533,101.016,forest,Asia,China,2015
GF04013096S,0.793103448,0.206896552,24.533,101.016,forest,Asia,China,2015
GF04013112S,0.770491803,0.229508197,24.533,101.016,forest,Asia,China,2015
GF04013165S,0.821052632,0.178947368,24.533,101.016,forest,Asia,China,2015
GF04013186S,0.725,0.275,24.533,101.016,forest,Asia,China,2015
GF04013260S,0.619047619,0.380952381,24.533,101.016,forest,Asia,China,2015
GF04013269S,0.8125,0.1875,24.533,101.016,forest,Asia,China,2015
GF04013271S,0.5,0.5,24.533,101.016,forest,Asia,China,2015
GF04013278S,0.653846154,0.346153846,24.533,101.016,forest,Asia,China,2015
GF04013297S,0.857142857,0.142857143,24.533,101.016,forest,Asia,China,2015
GF04013348S,0.763888889,0.236111111,24.533,101.016,forest,Asia,China,2015
